time,global_anom_mean
1883-09-01 00:00:00,-0.48002073
1883-10-01 00:00:00,-0.5176184
1883-11-01 00:00:00,-0.20559274
1883-12-01 00:00:00,-0.49391085
1884-01-01 00:00:00,-0.7103866
1884-02-01 00:00:00,-0.42072245
1884-03-01 00:00:00,-0.7403845
1884-04-01 00:00:00,-0.7996964
1884-05-01 00:00:00,-0.6946155
1884-06-01 00:00:00,-0.50585383
1884-07-01 00:00:00,-0.5654326
1884-08-01 00:00:00,-0.5452797
1884-09-01 00:00:00,-0.6688303
1884-10-01 00:00:00,-0.50297636
1884-11-01 00:00:00,-0.39895612
1884-12-01 00:00:00,-0.16187935
1885-01-01 00:00:00,-0.6853193
1885-02-01 00:00:00,-0.5318053
1885-03-01 00:00:00,-0.6704785
1885-04-01 00:00:00,-0.75151724
1885-05-01 00:00:00,-0.6279666
1885-06-01 00:00:00,-0.74400866
1885-07-01 00:00:00,-0.5126892
1885-08-01 00:00:00,-0.50860256
1885-09-01 00:00:00,-0.63241804
1885-10-01 00:00:00,-0.5051578
1885-11-01 00:00:00,-0.5892959
1885-12-01 00:00:00,-0.43660292
1886-01-01 00:00:00,-0.9057757
1886-02-01 00:00:00,-0.653843
1886-03-01 00:00:00,-1.0213097
1886-04-01 00:00:00,-0.739662
1886-05-01 00:00:00,-0.5898394
1886-06-01 00:00:00,-0.6366781
1886-07-01 00:00:00,-0.45941243
1886-08-01 00:00:00,-0.43442178
1886-09-01 00:00:00,-0.4764392
1886-10-01 00:00:00,-0.64757717
1886-11-01 00:00:00,-0.4646616
1886-12-01 00:00:00,-0.4578867
1887-01-01 00:00:00,-1.0349807
1887-02-01 00:00:00,-0.778576
1887-03-01 00:00:00,-0.71929336
1887-04-01 00:00:00,-0.7511739
1887-05-01 00:00:00,-0.7120753
1887-06-01 00:00:00,-0.55712086
1887-07-01 00:00:00,-0.46748424
1887-08-01 00:00:00,-0.5738803
1887-09-01 00:00:00,-0.4354511
1887-10-01 00:00:00,-0.67344964
1887-11-01 00:00:00,-0.5449473
1887-12-01 00:00:00,-0.77569795
1888-01-01 00:00:00,-0.35903817
1888-02-01 00:00:00,-0.6606967
1888-03-01 00:00:00,-0.7422817
1888-04-01 00:00:00,-0.72049654
1888-05-01 00:00:00,-0.5018805
1888-06-01 00:00:00,-0.353588
1888-07-01 00:00:00,-0.21040526
1888-08-01 00:00:00,-0.36555082
1888-09-01 00:00:00,-0.524852
1888-10-01 00:00:00,-0.06276067
1888-11-01 00:00:00,-0.034487642
1888-12-01 00:00:00,-0.34545437
1889-01-01 00:00:00,-0.14875995
1889-02-01 00:00:00,-0.081744194
1889-03-01 00:00:00,-0.41659212
1889-04-01 00:00:00,-0.3601101
1889-05-01 00:00:00,-0.20464998
1889-06-01 00:00:00,-0.39162987
1889-07-01 00:00:00,-0.40029553
1889-08-01 00:00:00,-0.45341015
1889-09-01 00:00:00,-0.25778484
1889-10-01 00:00:00,-0.33244288
1889-11-01 00:00:00,-0.5570441
1889-12-01 00:00:00,-0.60483336
1890-01-01 00:00:00,-0.47129717
1890-02-01 00:00:00,-0.6777456
1890-03-01 00:00:00,-0.57221115
1890-04-01 00:00:00,-0.68859386
1890-05-01 00:00:00,-0.5350637
1890-06-01 00:00:00,-0.52669626
1890-07-01 00:00:00,-0.47197852
1890-08-01 00:00:00,-0.47336116
1890-09-01 00:00:00,-0.54160565
1890-10-01 00:00:00,-0.32930225
1890-11-01 00:00:00,-0.62818444
1890-12-01 00:00:00,-0.6279953
1891-01-01 00:00:00,-0.511548
1891-02-01 00:00:00,-1.0464402
1891-03-01 00:00:00,-0.48729286
1891-04-01 00:00:00,-0.62602323
1891-05-01 00:00:00,-0.4333784
1891-06-01 00:00:00,-0.3400204
1891-07-01 00:00:00,-0.45902148
1891-08-01 00:00:00,-0.49806544
1891-09-01 00:00:00,-0.5780274
1891-10-01 00:00:00,-0.45346662
1891-11-01 00:00:00,-0.70375615
1891-12-01 00:00:00,-0.5611412
1892-01-01 00:00:00,-0.569714
1892-02-01 00:00:00,-0.35498706
1892-03-01 00:00:00,-0.43070814
1892-04-01 00:00:00,-0.62104195
1892-05-01 00:00:00,-0.7080331
1892-06-01 00:00:00,-0.4443609
1892-07-01 00:00:00,-0.61167717
1892-08-01 00:00:00,-0.48172572
1892-09-01 00:00:00,-0.4184059
1892-10-01 00:00:00,-0.57712704
1892-11-01 00:00:00,-0.5219095
1892-12-01 00:00:00,-0.41689217
1893-01-01 00:00:00,-0.7194582
1893-02-01 00:00:00,-0.76058924
1893-03-01 00:00:00,-0.83556676
1893-04-01 00:00:00,-0.66847533
1893-05-01 00:00:00,-0.6116478
1893-06-01 00:00:00,-0.4073716
1893-07-01 00:00:00,-0.488684
1893-08-01 00:00:00,-0.5892045
1893-09-01 00:00:00,-0.59891397
1893-10-01 00:00:00,-0.42230833
1893-11-01 00:00:00,-0.68155634
1893-12-01 00:00:00,-0.77179813
1894-01-01 00:00:00,-1.0559565
1894-02-01 00:00:00,-1.1795977
1894-03-01 00:00:00,-0.8091943
1894-04-01 00:00:00,-0.7604143
1894-05-01 00:00:00,-0.50302076
1894-06-01 00:00:00,-0.80376613
1894-07-01 00:00:00,-0.46366337
1894-08-01 00:00:00,-0.39618397
1894-09-01 00:00:00,-0.75543267
1894-10-01 00:00:00,-0.7171429
1894-11-01 00:00:00,-0.6195457
1894-12-01 00:00:00,-0.5091744
1895-01-01 00:00:00,-0.69783545
1895-02-01 00:00:00,-0.86356306
1895-03-01 00:00:00,-0.576631
1895-04-01 00:00:00,-0.6510424
1895-05-01 00:00:00,-0.6596923
1895-06-01 00:00:00,-0.46705288
1895-07-01 00:00:00,-0.35627517
1895-08-01 00:00:00,-0.40737227
1895-09-01 00:00:00,-0.604456
1895-10-01 00:00:00,-0.54068255
1895-11-01 00:00:00,-0.3704032
1895-12-01 00:00:00,-0.7215435
1896-01-01 00:00:00,-0.6118005
1896-02-01 00:00:00,-0.56425506
1896-03-01 00:00:00,-0.48658922
1896-04-01 00:00:00,-0.8745236
1896-05-01 00:00:00,-0.68011653
1896-06-01 00:00:00,-0.37845415
1896-07-01 00:00:00,-0.46957868
1896-08-01 00:00:00,-0.38035822
1896-09-01 00:00:00,-0.40768757
1896-10-01 00:00:00,-0.099236265
1896-11-01 00:00:00,-0.2995548
1896-12-01 00:00:00,-0.5357414
1897-01-01 00:00:00,-0.5203475
1897-02-01 00:00:00,-0.86766815
1897-03-01 00:00:00,-0.57133
1897-04-01 00:00:00,-0.26545706
1897-05-01 00:00:00,-0.37638256
1897-06-01 00:00:00,-0.42717233
1897-07-01 00:00:00,-0.33380422
1897-08-01 00:00:00,-0.34094378
1897-09-01 00:00:00,-0.42027926
1897-10-01 00:00:00,-0.5574644
1897-11-01 00:00:00,-0.26220798
1897-12-01 00:00:00,-0.06613378
1898-01-01 00:00:00,-0.7539105
1898-02-01 00:00:00,-0.7042941
1898-03-01 00:00:00,-0.7679146
1898-04-01 00:00:00,-0.6641712
1898-05-01 00:00:00,-0.47876668
1898-06-01 00:00:00,-0.416207
1898-07-01 00:00:00,-0.31379598
1898-08-01 00:00:00,-0.31518075
1898-09-01 00:00:00,-0.29760352
1898-10-01 00:00:00,-0.46266598
1898-11-01 00:00:00,-0.7636363
1898-12-01 00:00:00,-0.78508383
1899-01-01 00:00:00,-0.7783624
1899-02-01 00:00:00,-0.7354745
1899-03-01 00:00:00,-0.54295295
1899-04-01 00:00:00,-0.5371151
1899-05-01 00:00:00,-0.60513264
1899-06-01 00:00:00,-0.5678692
1899-07-01 00:00:00,-0.40411165
1899-08-01 00:00:00,-0.37122068
1899-09-01 00:00:00,-0.18387641
1899-10-01 00:00:00,-0.43240884
1899-11-01 00:00:00,-0.27325344
1899-12-01 00:00:00,-0.032221265
1/1/1900 0:00,-0.3666769
2/1/1900 0:00,-0.09066928
3/1/1900 0:00,-0.30001515
4/1/1900 0:00,-0.63329595
5/1/1900 0:00,-0.49280208
6/1/1900 0:00,-0.3750089
7/1/1900 0:00,-0.41956672
8/1/1900 0:00,-0.42934418
9/1/1900 0:00,-0.5496823
10/1/1900 0:00,-0.21827129
11/1/1900 0:00,-0.22387479
12/1/1900 0:00,-0.40033793
1/1/1901 0:00,-0.7140905
2/1/1901 0:00,-0.51541466
3/1/1901 0:00,-0.1724207
4/1/1901 0:00,-0.23371059
5/1/1901 0:00,-0.52934605
6/1/1901 0:00,-0.49358222
7/1/1901 0:00,-0.4015899
8/1/1901 0:00,-0.41230208
9/1/1901 0:00,-0.3816927
10/1/1901 0:00,-0.44426614
11/1/1901 0:00,-0.50456613
12/1/1901 0:00,-0.0527646
1/1/1902 0:00,-0.55478674
2/1/1902 0:00,-0.38508606
3/1/1902 0:00,-0.870668
4/1/1902 0:00,-0.77785546
5/1/1902 0:00,-0.536558
6/1/1902 0:00,-0.35891822
7/1/1902 0:00,-0.39631468
8/1/1902 0:00,-0.5683626
9/1/1902 0:00,-0.51252455
10/1/1902 0:00,-0.5324077
11/1/1902 0:00,-0.4651703
12/1/1902 0:00,-0.83796805
1/1/1903 0:00,-0.60394853
2/1/1903 0:00,-0.7160737
3/1/1903 0:00,-0.42743072
4/1/1903 0:00,-0.8614393
5/1/1903 0:00,-0.52864057
6/1/1903 0:00,-0.4649061
7/1/1903 0:00,-0.6768989
8/1/1903 0:00,-0.79186124
9/1/1903 0:00,-0.68041587
10/1/1903 0:00,-0.64934343
11/1/1903 0:00,-0.38034835
12/1/1903 0:00,-0.8389636
1/1/1904 0:00,-1.0632057
2/1/1904 0:00,-0.7841518
3/1/1904 0:00,-0.41609064
