time,predicted_global_anom_mean
1984.954954954955,-0.0037510978277776053
1985.1351351351352,-0.1414713901870262
1985.3153153153153,-0.22898490287259282
1985.4954954954956,-0.034125701250867
1985.6756756756756,-0.11018861039455463
1985.855855855856,-0.2065702583225874
1986.036036036036,-0.19437563940074226
1986.2162162162163,0.008097192077524185
1986.3963963963963,-0.07936001968446987
1986.5765765765766,-0.1928949210827266
1986.7567567567567,-0.3701853429705488
1986.936936936937,-0.21622422493855592
1987.1171171171172,-0.18729349240422194
1987.2972972972973,-0.34267015784080596
1987.4774774774774,-0.014792513295983578
1987.6576576576576,-0.17878174099997218
1987.837837837838,-0.22957789195424266
1988.018018018018,-0.18291136983607176
1988.1981981981983,-0.015766763392916217
1988.3783783783783,0.12195171112111386
1988.5585585585586,0.08789754501002894
1988.7387387387387,0.12072395649745732
1988.918918918919,-0.2546333735616411
1989.099099099099,-0.3438780222127417
1989.2792792792793,-0.11578049542444219
1989.4594594594594,-0.23800029125174388
1989.6396396396397,-0.002606096203042474
1989.8198198198197,0.06166545395130435
1990.0,0.05158221248399303
1990.1801801801803,0.06353148088580202
1990.3603603603603,0.44384298594968136
1990.5405405405406,0.14319304733376087
1990.7207207207207,0.024201298610032562
1990.900900900901,-0.06805445156179829
1991.081081081081,0.0313858426368509
1991.2612612612613,-0.015871187443050994
1991.4414414414414,0.20946184093242098
1991.6216216216217,0.2979685451079424
1991.8018018018017,0.24398458940919626
1991.981981981982,0.05709498225368209
1992.162162162162,0.039768238587145566
1992.3423423423424,-0.013156439950554655
1992.5225225225224,-0.02883267857397326
1992.7027027027027,-0.2994089699169404
1992.8828828828828,-0.22915968137633874
1993.063063063063,-0.22316187299594065
1993.2432432432433,-0.16481394736200145
1993.4234234234234,-0.03936561404839806
1993.6036036036037,-0.05831884240942481
1993.7837837837837,-0.03412212783901797
1993.963963963964,-0.3408087309069265
1994.144144144144,-0.37428865971806874
1994.3243243243244,0.02349416911742025
1994.5045045045044,0.16126906554903314
1994.6846846846847,-0.07536978871922168
1994.8648648648648,0.16667634364599498
1995.045045045045,0.09305055217947383
1995.2252252252251,0.25940638321569115
1995.4054054054054,0.054566624302943845
1995.5855855855857,0.28249331774012715
1995.7657657657658,0.1679525257718099
1995.9459459459458,0.08986710439715567
1996.126126126126,0.04698726636725753
1996.3063063063064,0.15853719057990395
1996.4864864864865,-0.1504317433335695
1996.6666666666667,0.328601805979372
1996.8468468468468,0.004162254667920584
1997.027027027027,-0.16561368933413018
1997.2072072072071,0.055791597025593276
1997.3873873873874,0.056254059943463275
1997.5675675675675,-0.00920879541927494
1997.7477477477478,0.24121777505757352
1997.9279279279278,0.362906446363861
1998.1081081081081,0.16348900974388408
1998.2882882882882,0.1678634587916496
1998.4684684684685,0.4207343934169178
1998.6486486486488,0.3540751147068421
1998.8288288288288,0.058205538825608805
1999.0090090090089,0.15239648807541611
1999.1891891891892,0.059331609990330214
1999.3693693693695,-0.1480638145162489
1999.5495495495495,0.06102586234431112
1999.7297297297298,0.2212479009070088
1999.9099099099099,0.2509931736459882
2000.0900900900901,0.024608978596527498
2000.2702702702702,0.20356368646874018
2000.4504504504505,0.03334712623050812
2000.6306306306305,0.1305830481065418
2000.8108108108108,0.11038086875333258
2000.990990990991,0.026232085927616
2001.1711711711712,0.09452153649149847
2001.3513513513512,0.07094704756738873
2001.5315315315315,0.26665726880992796
2001.7117117117118,0.18443951482903814
2001.8918918918919,0.3749882966267221
2002.0720720720722,0.36678107440316227
2002.2522522522522,0.4141956779569868
2002.4324324324325,0.4294934486539486
2002.6126126126126,0.3511464236123321
2002.7927927927929,0.48835544283689375
2002.972972972973,0.27831998821964105
2003.1531531531532,0.3421005985342532
2003.3333333333333,0.19318556273877147
2003.5135135135135,0.06723572947500583
2003.6936936936936,0.376181708415629
2003.873873873874,0.4123111980614295
2004.054054054054,0.32855212524996263
2004.2342342342342,0.17997920708541554
2004.4144144144143,0.046462140877706115
2004.5945945945946,-0.1451105777260821
2004.7747747747749,0.3338452936167034
2004.954954954955,0.3179608008080042
2005.1351351351352,0.5747797293190104
2005.3153153153153,0.34559617094316547
2005.4954954954956,0.3433891357185583
2005.6756756756756,0.3096383348469192
2005.855855855856,0.7044755580705018
2006.036036036036,0.7172929539777477
2006.2162162162163,0.4804458801118246
2006.3963963963963,0.3410540501336555
2006.5765765765766,0.179933457220326
2006.7567567567567,0.5090192070342741
2006.936936936937,0.6025867691628952
2007.1171171171172,0.5457569411503758
2007.2972972972973,0.5332354851586485
2007.4774774774774,0.45993216552664135
2007.6576576576576,0.4337162654132482
2007.837837837838,0.6077015562860046
2008.018018018018,0.2773620671506663
2008.1981981981983,0.16951529698951556
2008.3783783783783,0.3383516151500326
2008.5585585585586,0.29891198048581585
2008.7387387387387,0.5232073811908309
2008.918918918919,0.6600196869113644
2009.099099099099,0.5503479131893203
2009.2792792792793,0.07350006338782616
2009.4594594594594,0.4179258577291511
2009.6396396396397,0.45381081027208464
2009.8198198198197,0.6933080569325643
2010.0,0.6417227232197056
2010.1801801801803,0.5748225872406594
2010.3603603603603,0.6173845791046211
2010.5405405405404,0.29877022241617085
2010.7207207207207,0.49984351590117665
2010.900900900901,0.7388345954652364
2011.081081081081,0.5488717488840815
2011.2612612612613,0.5799581758995924
2011.4414414414414,0.34468075445650087
2011.6216216216217,0.6261081957528751
2011.8018018018017,0.6410506969400849
2011.981981981982,0.6011856125013759
2012.162162162162,0.4833711890768419
2012.3423423423424,0.4361010650694424
2012.5225225225224,0.32549989272201146
2012.7027027027027,0.45510065782011816
2012.8828828828828,0.7721945187769417
2013.063063063063,0.5602827405456197
2013.2432432432433,0.30241335756769566
2013.4234234234234,0.2812548590841715
2013.6036036036037,0.3495777060469932
2013.7837837837837,0.71926965113071
2013.963963963964,0.6669878261080959
2014.144144144144,0.6433239399235615
2014.3243243243244,0.576464415897024
2014.5045045045044,0.31843039888113006
2014.6846846846847,0.6336675812756256
2014.8648648648648,0.6333537082152689
2015.045045045045,0.5642870440965722
2015.2252252252251,0.6296705132020055
2015.4054054054054,0.4111958907317487
2015.5855855855857,0.3621578639142395
2015.7657657657658,0.6513193033887934
2015.9459459459458,0.9486924159259413
2016.126126126126,1.1983579890865188
2016.3063063063064,0.8938275568462768
2016.4864864864865,0.42851549447051723
2016.6666666666667,0.8179683313364683
2016.8468468468468,1.0611282920972112
2017.027027027027,0.9731968901204968
2017.2072072072071,1.0011917901822123
2017.3873873873874,0.736692012007105
2017.5675675675675,0.4475692580716289
2017.7477477477478,0.7002244679500234
2017.9279279279278,1.0406385122247046
2018.1081081081081,0.8847305937918448
2018.2882882882882,0.6608123058115201
2018.4684684684685,0.6395802706439415
2018.6486486486488,0.6646739031309636
2018.8288288288288,1.1352088501731081
2019.0090090090089,0.8617910434428795
2019.1891891891892,0.8557554290243188
2019.3693693693695,0.8781570241777754
2019.5495495495495,0.5987773989009473
2019.7297297297298,0.7759200613196746
2019.9099099099099,1.1024575712906783
2020.0900900900901,0.9714147658336028
2020.2702702702702,0.8216619244383241
2020.4504504504505,0.8166420832563088
2020.6306306306305,0.590893588153337
2020.8108108108108,0.9804435481247802
2020.990990990991,0.8982727488293705
2021.1711711711712,0.5523158231653624
2021.3513513513512,0.6009769004880876
2021.5315315315315,0.5187427645603713
2021.7117117117118,0.7251538767593553
2021.8918918918919,1.062692694659111
2022.0720720720722,0.8671013857770398
2022.2522522522522,1.1334113011735676
2022.4324324324325,0.7264408342224149
2022.6126126126126,0.7318907785643034
2022.7927927927929,0.9196490217336615
2022.972972972973,0.7107344294286666
2023.1531531531532,0.8646336238607508
2023.3333333333333,0.8356872953262162
2023.5135135135135,0.7679867887370833
2023.6936936936936,1.0538686329336173
2023.873873873874,1.3671948497667439
2024.054054054054,1.1072033167459987
2024.2342342342342,1.1561591220430585
2024.4144144144143,0.9097538120069193
2024.5945945945946,0.8054308048635541
2024.7747747747749,1.1027358961230365
2024.954954954955,1.1572521902205133
2025.1351351351352,1.0298795490022772
2025.3153153153153,0.9602141041242185
2025.4954954954956,0.7746238209687364
2025.6756756756756,0.8829532430943681
2025.855855855856,1.1913761355460089
2026.036036036036,1.0748906926105868
2026.2162162162163,1.0156198415375721
2026.3963963963963,0.8805363974063818
2026.5765765765766,0.7690593711127125
2026.7567567567567,1.0601394469841707
2026.936936936937,1.1813337746056087
2027.1171171171172,1.048153051166573
2027.2972972972973,0.9913176264473902
2027.4774774774774,0.8041003554259334
2027.6576576576576,0.8697571640577169
2027.837837837838,1.203176486778976
2028.018018018018,1.118177462571387
2028.1981981981983,1.0499076401482328
2028.3783783783783,0.9287672062389969
2028.5585585585586,0.7883366237493237
2028.7387387387387,1.048530747030643
2028.918918918919,1.2252871567538068
2029.099099099099,1.0856283396162587
2029.2792792792793,1.0355010586531972
2029.4594594594594,0.8495327036292368
2029.6396396396397,0.8697787281997187
2029.8198198198197,1.2125897740615257
2030.0,1.1669094696243303
