time,global_anom_mean
"(Timestamp('1982-08-01 00:00:00'), 0.0)",-0.2642008
"(Timestamp('1982-09-01 00:00:00'), 0.0)",-0.19340073
"(Timestamp('1982-10-01 00:00:00'), 0.0)",-0.17850967
"(Timestamp('1982-11-01 00:00:00'), 0.0)",-0.050932415
"(Timestamp('1982-12-01 00:00:00'), 0.0)",0.17942186
"(Timestamp('1983-01-01 00:00:00'), 0.0)",0.073922634
"(Timestamp('1983-02-01 00:00:00'), 0.0)",-0.05577049
"(Timestamp('1983-03-01 00:00:00'), 0.0)",0.22697651
"(Timestamp('1983-04-01 00:00:00'), 0.0)",-0.10366452
"(Timestamp('1983-05-01 00:00:00'), 0.0)",0.23250656
"(Timestamp('1983-06-01 00:00:00'), 0.0)",-0.11211113
"(Timestamp('1983-07-01 00:00:00'), 0.0)",-0.3227822
"(Timestamp('1983-08-01 00:00:00'), 0.0)",0.13363622
"(Timestamp('1983-09-01 00:00:00'), 0.0)",0.295056
"(Timestamp('1983-10-01 00:00:00'), 0.0)",-0.0136098275
"(Timestamp('1983-11-01 00:00:00'), 0.0)",-0.17365985
"(Timestamp('1983-12-01 00:00:00'), 0.0)",-0.20405164
"(Timestamp('1984-01-01 00:00:00'), 0.0)",0.09631035
"(Timestamp('1984-02-01 00:00:00'), 0.0)",-0.13912708
"(Timestamp('1984-03-01 00:00:00'), 0.0)",-0.116710335
"(Timestamp('1984-04-01 00:00:00'), 0.0)",-0.4066465
"(Timestamp('1984-05-01 00:00:00'), 0.0)",0.18155617
"(Timestamp('1984-06-01 00:00:00'), 0.0)",-0.34561482
"(Timestamp('1984-07-01 00:00:00'), 0.0)",-0.0037853452
"(Timestamp('1984-08-01 00:00:00'), 0.0)",-0.014898088
"(Timestamp('1984-09-01 00:00:00'), 0.0)",0.15697071
"(Timestamp('1984-10-01 00:00:00'), 0.0)",-0.0064844675
"(Timestamp('1984-11-01 00:00:00'), 0.0)",-0.021753589
"(Timestamp('1984-12-01 00:00:00'), 0.0)",0.08687013
"(Timestamp('1985-01-01 00:00:00'), 0.0)",0.18423975
"(Timestamp('1985-02-01 00:00:00'), 0.0)",-0.34520277
"(Timestamp('1985-03-01 00:00:00'), 0.0)",-0.117402256
"(Timestamp('1985-04-01 00:00:00'), 0.0)",-0.29826534
"(Timestamp('1985-05-01 00:00:00'), 0.0)",-0.23864496
"(Timestamp('1985-06-01 00:00:00'), 0.0)",0.050099242
"(Timestamp('1985-07-01 00:00:00'), 0.0)",-0.4171842
"(Timestamp('1985-08-01 00:00:00'), 0.0)",-0.10233429
"(Timestamp('1985-09-01 00:00:00'), 0.0)",-0.07118416
"(Timestamp('1985-10-01 00:00:00'), 0.0)",-0.23370196
"(Timestamp('1985-11-01 00:00:00'), 0.0)",-0.20791411
"(Timestamp('1985-12-01 00:00:00'), 0.0)",-0.14948638
"(Timestamp('1986-01-01 00:00:00'), 0.0)",-0.25725314
"(Timestamp('1986-02-01 00:00:00'), 0.0)",0.29846
"(Timestamp('1986-03-01 00:00:00'), 0.0)",-0.115741305
"(Timestamp('1986-04-01 00:00:00'), 0.0)",-0.15661103
"(Timestamp('1986-05-01 00:00:00'), 0.0)",-0.041050866
"(Timestamp('1986-06-01 00:00:00'), 0.0)",-0.371497
"(Timestamp('1986-07-01 00:00:00'), 0.0)",-0.18073654
"(Timestamp('1986-08-01 00:00:00'), 0.0)",-0.12360672
"(Timestamp('1986-09-01 00:00:00'), 0.0)",-0.47878256
"(Timestamp('1986-10-01 00:00:00'), 0.0)",-0.25333455
"(Timestamp('1986-11-01 00:00:00'), 0.0)",-0.21340838
"(Timestamp('1986-12-01 00:00:00'), 0.0)",-0.18464243
"(Timestamp('1987-01-01 00:00:00'), 0.0)",-0.041336812
"(Timestamp('1987-02-01 00:00:00'), 0.0)",-0.38438675
"(Timestamp('1987-03-01 00:00:00'), 0.0)",-0.55586475
"(Timestamp('1987-04-01 00:00:00'), 0.0)",-0.25220513
"(Timestamp('1987-05-01 00:00:00'), 0.0)",-0.19626607
"(Timestamp('1987-06-01 00:00:00'), 0.0)",0.09673254
"(Timestamp('1987-07-01 00:00:00'), 0.0)",0.2303518
"(Timestamp('1987-08-01 00:00:00'), 0.0)",-0.277642
"(Timestamp('1987-09-01 00:00:00'), 0.0)",-0.22266369
"(Timestamp('1987-10-01 00:00:00'), 0.0)",-0.22283651
"(Timestamp('1987-11-01 00:00:00'), 0.0)",-0.5379229
"(Timestamp('1987-12-01 00:00:00'), 0.0)",-0.24558915
"(Timestamp('1988-01-01 00:00:00'), 0.0)",0.010005339
"(Timestamp('1988-02-01 00:00:00'), 0.0)",0.012038843
"(Timestamp('1988-03-01 00:00:00'), 0.0)",-0.0056077936
"(Timestamp('1988-04-01 00:00:00'), 0.0)",-0.039395202
"(Timestamp('1988-05-01 00:00:00'), 0.0)",0.30432037
"(Timestamp('1988-06-01 00:00:00'), 0.0)",0.23555365
"(Timestamp('1988-07-01 00:00:00'), 0.0)",0.041265476
"(Timestamp('1988-08-01 00:00:00'), 0.0)",0.28838903
"(Timestamp('1988-09-01 00:00:00'), 0.0)",0.117630124
"(Timestamp('1988-10-01 00:00:00'), 0.0)",0.10085832
"(Timestamp('1988-11-01 00:00:00'), 0.0)",-0.35841766
"(Timestamp('1988-12-01 00:00:00'), 0.0)",-0.13613951
"(Timestamp('1989-01-01 00:00:00'), 0.0)",-0.5280011
"(Timestamp('1989-02-01 00:00:00'), 0.0)",0.034063675
"(Timestamp('1989-03-01 00:00:00'), 0.0)",-0.1340163
"(Timestamp('1989-04-01 00:00:00'), 0.0)",-0.06084196
"(Timestamp('1989-05-01 00:00:00'), 0.0)",-0.35209987
"(Timestamp('1989-06-01 00:00:00'), 0.0)",-0.22441588
"(Timestamp('1989-07-01 00:00:00'), 0.0)",-0.032878265
"(Timestamp('1989-08-01 00:00:00'), 0.0)",0.020138064
"(Timestamp('1989-09-01 00:00:00'), 0.0)",0.26190454
"(Timestamp('1989-10-01 00:00:00'), 0.0)",0.029954737
"(Timestamp('1989-11-01 00:00:00'), 0.0)",-0.36870626
"(Timestamp('1989-12-01 00:00:00'), 0.0)",0.09564395
"(Timestamp('1990-01-01 00:00:00'), 0.0)",0.1875453
"(Timestamp('1990-02-01 00:00:00'), 0.0)",-0.05359474
"(Timestamp('1990-03-01 00:00:00'), 0.0)",0.50178117
"(Timestamp('1990-04-01 00:00:00'), 0.0)",0.55035126
"(Timestamp('1990-05-01 00:00:00'), 0.0)",0.46018746
"(Timestamp('1990-06-01 00:00:00'), 0.0)",0.051175624
"(Timestamp('1990-07-01 00:00:00'), 0.0)",0.24591102
"(Timestamp('1990-08-01 00:00:00'), 0.0)",-0.051178
"(Timestamp('1990-09-01 00:00:00'), 0.0)",0.038056575
"(Timestamp('1990-10-01 00:00:00'), 0.0)",0.15793318
"(Timestamp('1990-11-01 00:00:00'), 0.0)",-0.17351516
"(Timestamp('1990-12-01 00:00:00'), 0.0)",-0.01597654
"(Timestamp('1991-01-01 00:00:00'), 0.0)",0.03643409
"(Timestamp('1991-02-01 00:00:00'), 0.0)",0.104668066
"(Timestamp('1991-03-01 00:00:00'), 0.0)",-0.06660214
"(Timestamp('1991-04-01 00:00:00'), 0.0)",0.08490783
"(Timestamp('1991-05-01 00:00:00'), 0.0)",0.13454455
"(Timestamp('1991-06-01 00:00:00'), 0.0)",0.44014132
"(Timestamp('1991-07-01 00:00:00'), 0.0)",0.38147572
"(Timestamp('1991-08-01 00:00:00'), 0.0)",0.29162923
"(Timestamp('1991-09-01 00:00:00'), 0.0)",0.4164831
"(Timestamp('1991-10-01 00:00:00'), 0.0)",0.16101383
"(Timestamp('1991-11-01 00:00:00'), 0.0)",0.052102506
"(Timestamp('1991-12-01 00:00:00'), 0.0)",0.064634405
"(Timestamp('1992-01-01 00:00:00'), 0.0)",-0.04330359
"(Timestamp('1992-02-01 00:00:00'), 0.0)",0.05347519
"(Timestamp('1992-03-01 00:00:00'), 0.0)",0.16338961
"(Timestamp('1992-04-01 00:00:00'), 0.0)",-0.04998153
"(Timestamp('1992-05-01 00:00:00'), 0.0)",0.10099295
"(Timestamp('1992-06-01 00:00:00'), 0.0)",0.009478404
"(Timestamp('1992-07-01 00:00:00'), 0.0)",-0.09491425
"(Timestamp('1992-08-01 00:00:00'), 0.0)",-0.35134596
"(Timestamp('1992-09-01 00:00:00'), 0.0)",-0.35852975
"(Timestamp('1992-10-01 00:00:00'), 0.0)",-0.2524185
"(Timestamp('1992-11-01 00:00:00'), 0.0)",-0.2699478
"(Timestamp('1992-12-01 00:00:00'), 0.0)",-0.37343696
"(Timestamp('1993-01-01 00:00:00'), 0.0)",-0.19706054
"(Timestamp('1993-02-01 00:00:00'), 0.0)",0.022988085
"(Timestamp('1993-03-01 00:00:00'), 0.0)",-0.22658032
"(Timestamp('1993-04-01 00:00:00'), 0.0)",0.07905641
"(Timestamp('1993-05-01 00:00:00'), 0.0)",-0.046112143
"(Timestamp('1993-06-01 00:00:00'), 0.0)",-0.008385323
"(Timestamp('1993-07-01 00:00:00'), 0.0)",0.008180783
"(Timestamp('1993-08-01 00:00:00'), 0.0)",-0.22600244
"(Timestamp('1993-09-01 00:00:00'), 0.0)",-0.070513785
"(Timestamp('1993-10-01 00:00:00'), 0.0)",0.018727785
"(Timestamp('1993-11-01 00:00:00'), 0.0)",-0.24956
"(Timestamp('1993-12-01 00:00:00'), 0.0)",-0.483833
"(Timestamp('1994-01-01 00:00:00'), 0.0)",-0.36095038
"(Timestamp('1994-02-01 00:00:00'), 0.0)",-0.46254683
"(Timestamp('1994-03-01 00:00:00'), 0.0)",-0.44564083
"(Timestamp('1994-04-01 00:00:00'), 0.0)",0.16443993
"(Timestamp('1994-05-01 00:00:00'), 0.0)",-0.23663804
"(Timestamp('1994-06-01 00:00:00'), 0.0)",0.2724339
"(Timestamp('1994-07-01 00:00:00'), 0.0)",0.044428844
"(Timestamp('1994-08-01 00:00:00'), 0.0)",-0.17063238
"(Timestamp('1994-09-01 00:00:00'), 0.0)",0.07208012
"(Timestamp('1994-10-01 00:00:00'), 0.0)",0.26137346
"(Timestamp('1994-11-01 00:00:00'), 0.0)",0.03147804
"(Timestamp('1994-12-01 00:00:00'), 0.0)",-0.055827737
"(Timestamp('1995-01-01 00:00:00'), 0.0)",0.2245892
"(Timestamp('1995-02-01 00:00:00'), 0.0)",0.65348524
"(Timestamp('1995-03-01 00:00:00'), 0.0)",0.14091426
"(Timestamp('1995-04-01 00:00:00'), 0.0)",0.48928842
"(Timestamp('1995-05-01 00:00:00'), 0.0)",-0.09381154
"(Timestamp('1995-06-01 00:00:00'), 0.0)",0.21493526
"(Timestamp('1995-07-01 00:00:00'), 0.0)",0.34052777
"(Timestamp('1995-08-01 00:00:00'), 0.0)",0.2734544
"(Timestamp('1995-09-01 00:00:00'), 0.0)",0.13330276
"(Timestamp('1995-10-01 00:00:00'), 0.0)",0.24430299
"(Timestamp('1995-11-01 00:00:00'), 0.0)",0.2296014
"(Timestamp('1995-12-01 00:00:00'), 0.0)",-0.17315677
"(Timestamp('1996-01-01 00:00:00'), 0.0)",-0.15514404
"(Timestamp('1996-02-01 00:00:00'), 0.0)",0.22286384
"(Timestamp('1996-03-01 00:00:00'), 0.0)",-0.017515909
"(Timestamp('1996-04-01 00:00:00'), 0.0)",0.2923244
"(Timestamp('1996-05-01 00:00:00'), 0.0)",-0.16639598
"(Timestamp('1996-06-01 00:00:00'), 0.0)",-0.23396657
"(Timestamp('1996-07-01 00:00:00'), 0.0)",0.22361103
"(Timestamp('1996-08-01 00:00:00'), 0.0)",0.469124
"(Timestamp('1996-09-01 00:00:00'), 0.0)",-0.062682085
"(Timestamp('1996-10-01 00:00:00'), 0.0)",-0.19378972
"(Timestamp('1996-11-01 00:00:00'), 0.0)",0.6067026
"(Timestamp('1996-12-01 00:00:00'), 0.0)",-0.10819015
"(Timestamp('1997-01-01 00:00:00'), 0.0)",-0.43034682
"(Timestamp('1997-02-01 00:00:00'), 0.0)",-0.19266185
"(Timestamp('1997-03-01 00:00:00'), 0.0)",0.32166597
"(Timestamp('1997-04-01 00:00:00'), 0.0)",0.08258332
"(Timestamp('1997-05-01 00:00:00'), 0.0)",0.0365133
"(Timestamp('1997-06-01 00:00:00'), 0.0)",0.2811725
"(Timestamp('1997-07-01 00:00:00'), 0.0)",-0.12332337
"(Timestamp('1997-08-01 00:00:00'), 0.0)",-0.029978635
"(Timestamp('1997-09-01 00:00:00'), 0.0)",0.26426739
"(Timestamp('1997-10-01 00:00:00'), 0.0)",0.45479074
"(Timestamp('1997-11-01 00:00:00'), 0.0)",0.48131016
"(Timestamp('1997-12-01 00:00:00'), 0.0)",0.0363926
"(Timestamp('1998-01-01 00:00:00'), 0.0)",0.14436616
"(Timestamp('1998-02-01 00:00:00'), 0.0)",0.18859282
"(Timestamp('1998-03-01 00:00:00'), 0.0)",0.15744959
"(Timestamp('1998-04-01 00:00:00'), 0.0)",0.1627381
"(Timestamp('1998-05-01 00:00:00'), 0.0)",0.32546607
"(Timestamp('1998-06-01 00:00:00'), 0.0)",0.5700922
"(Timestamp('1998-07-01 00:00:00'), 0.0)",0.37849727
"(Timestamp('1998-08-01 00:00:00'), 0.0)",0.41470912
"(Timestamp('1998-09-01 00:00:00'), 0.0)",0.08839993
"(Timestamp('1998-10-01 00:00:00'), 0.0)",-0.03365047
"(Timestamp('1998-11-01 00:00:00'), 0.0)",0.2837066
"(Timestamp('1998-12-01 00:00:00'), 0.0)",0.19315374
"(Timestamp('1999-01-01 00:00:00'), 0.0)",0.00452976
"(Timestamp('1999-02-01 00:00:00'), 0.0)",0.14992273
"(Timestamp('1999-03-01 00:00:00'), 0.0)",-0.16993028
"(Timestamp('1999-04-01 00:00:00'), 0.0)",-0.23322503
"(Timestamp('1999-05-01 00:00:00'), 0.0)",-0.16920014
"(Timestamp('1999-06-01 00:00:00'), 0.0)",0.097278945
"(Timestamp('1999-07-01 00:00:00'), 0.0)",0.049029626
"(Timestamp('1999-08-01 00:00:00'), 0.0)",0.1782657
"(Timestamp('1999-09-01 00:00:00'), 0.0)",0.2551982
"(Timestamp('1999-10-01 00:00:00'), 0.0)",0.14182863
"(Timestamp('1999-11-01 00:00:00'), 0.0)",0.29125208
"(Timestamp('1999-12-01 00:00:00'), 0.0)",0.13538215
"(Timestamp('2000-01-01 00:00:00'), 0.0)",-0.06290624
"(Timestamp('2000-02-01 00:00:00'), 0.0)",0.2751681
"(Timestamp('2000-03-01 00:00:00'), 0.0)",0.2282551
"(Timestamp('2000-04-01 00:00:00'), 0.0)",0.20688912
"(Timestamp('2000-05-01 00:00:00'), 0.0)",-0.080565244
"(Timestamp('2000-06-01 00:00:00'), 0.0)",0.15081055
"(Timestamp('2000-07-01 00:00:00'), 0.0)",0.17912227
"(Timestamp('2000-08-01 00:00:00'), 0.0)",0.12003911
"(Timestamp('2000-09-01 00:00:00'), 0.0)",0.20965467
"(Timestamp('2000-10-01 00:00:00'), 0.0)",0.023886822
"(Timestamp('2000-11-01 00:00:00'), 0.0)",0.13852964
"(Timestamp('2000-12-01 00:00:00'), 0.0)",-0.033177376
"(Timestamp('2001-01-01 00:00:00'), 0.0)",0.10874397
"(Timestamp('2001-02-01 00:00:00'), 0.0)",0.11461274
"(Timestamp('2001-03-01 00:00:00'), 0.0)",-0.08119141
"(Timestamp('2001-04-01 00:00:00'), 0.0)",0.016087761
"(Timestamp('2001-05-01 00:00:00'), 0.0)",0.15066475
"(Timestamp('2001-06-01 00:00:00'), 0.0)",0.23758835
"(Timestamp('2001-07-01 00:00:00'), 0.0)",0.41089305
"(Timestamp('2001-08-01 00:00:00'), 0.0)",0.011933974
"(Timestamp('2001-09-01 00:00:00'), 0.0)",0.2956206
"(Timestamp('2001-10-01 00:00:00'), 0.0)",0.14862883
"(Timestamp('2001-11-01 00:00:00'), 0.0)",0.47756347
"(Timestamp('2001-12-01 00:00:00'), 0.0)",0.5806297
"(Timestamp('2002-01-01 00:00:00'), 0.0)",0.3658605
"(Timestamp('2002-02-01 00:00:00'), 0.0)",-0.020287585
"(Timestamp('2002-03-01 00:00:00'), 0.0)",0.5344614
"(Timestamp('2002-04-01 00:00:00'), 0.0)",0.08825543
"(Timestamp('2002-05-01 00:00:00'), 0.0)",0.5487418
"(Timestamp('2002-06-01 00:00:00'), 0.0)",0.21438575
"(Timestamp('2002-07-01 00:00:00'), 0.0)",0.3795792
"(Timestamp('2002-08-01 00:00:00'), 0.0)",0.36476064
"(Timestamp('2002-09-01 00:00:00'), 0.0)",0.45898747
"(Timestamp('2002-10-01 00:00:00'), 0.0)",0.53663576
"(Timestamp('2002-11-01 00:00:00'), 0.0)",0.29466164
"(Timestamp('2002-12-01 00:00:00'), 0.0)",0.24653359
"(Timestamp('2003-01-01 00:00:00'), 0.0)",0.3780417
"(Timestamp('2003-02-01 00:00:00'), 0.0)",0.3652498
"(Timestamp('2003-03-01 00:00:00'), 0.0)",0.11661828
"(Timestamp('2003-04-01 00:00:00'), 0.0)",0.16519754
"(Timestamp('2003-05-01 00:00:00'), 0.0)",0.31521285
"(Timestamp('2003-06-01 00:00:00'), 0.0)",-0.030187089
"(Timestamp('2003-07-01 00:00:00'), 0.0)",0.25248316
"(Timestamp('2003-08-01 00:00:00'), 0.0)",0.34659958
"(Timestamp('2003-09-01 00:00:00'), 0.0)",0.5128335
"(Timestamp('2003-10-01 00:00:00'), 0.0)",0.54665995
"(Timestamp('2003-11-01 00:00:00'), 0.0)",0.2561102
"(Timestamp('2003-12-01 00:00:00'), 0.0)",0.4537704
"(Timestamp('2004-01-01 00:00:00'), 0.0)",0.27676594
"(Timestamp('2004-02-01 00:00:00'), 0.0)",0.25561726
"(Timestamp('2004-03-01 00:00:00'), 0.0)",0.13532703
"(Timestamp('2004-04-01 00:00:00'), 0.0)",0.3436582
"(Timestamp('2004-05-01 00:00:00'), 0.0)",-0.03164926
"(Timestamp('2004-06-01 00:00:00'), 0.0)",0.050756067
"(Timestamp('2004-07-01 00:00:00'), 0.0)",-0.29621443
"(Timestamp('2004-08-01 00:00:00'), 0.0)",0.09650227
"(Timestamp('2004-09-01 00:00:00'), 0.0)",0.30040196
"(Timestamp('2004-10-01 00:00:00'), 0.0)",0.3895242
"(Timestamp('2004-11-01 00:00:00'), 0.0)",0.3270825
"(Timestamp('2004-12-01 00:00:00'), 0.0)",0.27011433
"(Timestamp('2005-01-01 00:00:00'), 0.0)",0.8154327
"(Timestamp('2005-02-01 00:00:00'), 0.0)",0.5075903
"(Timestamp('2005-03-01 00:00:00'), 0.0)",0.38531074
"(Timestamp('2005-04-01 00:00:00'), 0.0)",0.3115446
"(Timestamp('2005-05-01 00:00:00'), 0.0)",0.42900255
"(Timestamp('2005-06-01 00:00:00'), 0.0)",0.3437302
"(Timestamp('2005-07-01 00:00:00'), 0.0)",0.31782982
"(Timestamp('2005-08-01 00:00:00'), 0.0)",0.22661838
"(Timestamp('2005-09-01 00:00:00'), 0.0)",0.5638593
"(Timestamp('2005-10-01 00:00:00'), 0.0)",0.7443123
"(Timestamp('2005-11-01 00:00:00'), 0.0)",0.67306507
"(Timestamp('2005-12-01 00:00:00'), 0.0)",0.84390426
"(Timestamp('2006-01-01 00:00:00'), 0.0)",0.67790365
"(Timestamp('2006-02-01 00:00:00'), 0.0)",0.59789556
"(Timestamp('2006-03-01 00:00:00'), 0.0)",0.40525207
"(Timestamp('2006-04-01 00:00:00'), 0.0)",0.39864552
"(Timestamp('2006-05-01 00:00:00'), 0.0)",0.2998761
"(Timestamp('2006-06-01 00:00:00'), 0.0)",0.33500272
"(Timestamp('2006-07-01 00:00:00'), 0.0)",0.08301416
"(Timestamp('2006-08-01 00:00:00'), 0.0)",0.6053908
"(Timestamp('2006-09-01 00:00:00'), 0.0)",0.5046569
"(Timestamp('2006-10-01 00:00:00'), 0.0)",0.47971895
"(Timestamp('2006-11-01 00:00:00'), 0.0)",0.68734777
"(Timestamp('2006-12-01 00:00:00'), 0.0)",0.41559651
"(Timestamp('2007-01-01 00:00:00'), 0.0)",0.66677463
"(Timestamp('2007-02-01 00:00:00'), 0.0)",0.40445644
"(Timestamp('2007-03-01 00:00:00'), 0.0)",0.33105004
"(Timestamp('2007-04-01 00:00:00'), 0.0)",0.7107919
"(Timestamp('2007-05-01 00:00:00'), 0.0)",0.48521352
"(Timestamp('2007-06-01 00:00:00'), 0.0)",0.4859026
"(Timestamp('2007-07-01 00:00:00'), 0.0)",0.4522404
"(Timestamp('2007-08-01 00:00:00'), 0.0)",0.4437496
"(Timestamp('2007-09-01 00:00:00'), 0.0)",0.4621914
"(Timestamp('2007-10-01 00:00:00'), 0.0)",0.62611467
"(Timestamp('2007-11-01 00:00:00'), 0.0)",0.64242977
"(Timestamp('2007-12-01 00:00:00'), 0.0)",0.32874158
"(Timestamp('2008-01-01 00:00:00'), 0.0)",-0.040213324
"(Timestamp('2008-02-01 00:00:00'), 0.0)",0.008634803
"(Timestamp('2008-03-01 00:00:00'), 0.0)",0.31268096
"(Timestamp('2008-04-01 00:00:00'), 0.0)",0.4133067
"(Timestamp('2008-05-01 00:00:00'), 0.0)",0.28036642
"(Timestamp('2008-06-01 00:00:00'), 0.0)",0.08996442
"(Timestamp('2008-07-01 00:00:00'), 0.0)",0.41013724
"(Timestamp('2008-08-01 00:00:00'), 0.0)",0.14807855
"(Timestamp('2008-09-01 00:00:00'), 0.0)",0.62110734
"(Timestamp('2008-10-01 00:00:00'), 0.0)",0.56304985
"(Timestamp('2008-11-01 00:00:00'), 0.0)",0.71853435
"(Timestamp('2008-12-01 00:00:00'), 0.0)",0.50589794
"(Timestamp('2009-01-01 00:00:00'), 0.0)",0.72102815
"(Timestamp('2009-02-01 00:00:00'), 0.0)",0.110591546
"(Timestamp('2009-03-01 00:00:00'), 0.0)",-0.023368811
"(Timestamp('2009-04-01 00:00:00'), 0.0)",9.312453e-05
"(Timestamp('2009-05-01 00:00:00'), 0.0)",0.50972813
"(Timestamp('2009-06-01 00:00:00'), 0.0)",0.37937388
"(Timestamp('2009-07-01 00:00:00'), 0.0)",0.6317221
"(Timestamp('2009-08-01 00:00:00'), 0.0)",0.39097163
"(Timestamp('2009-09-01 00:00:00'), 0.0)",0.6290916
"(Timestamp('2009-10-01 00:00:00'), 0.0)",0.70013696
"(Timestamp('2009-11-01 00:00:00'), 0.0)",0.854865
"(Timestamp('2009-12-01 00:00:00'), 0.0)",0.66126186
"(Timestamp('2010-01-01 00:00:00'), 0.0)",0.39056325
"(Timestamp('2010-02-01 00:00:00'), 0.0)",0.5910693
"(Timestamp('2010-03-01 00:00:00'), 0.0)",0.5654314
"(Timestamp('2010-04-01 00:00:00'), 0.0)",0.6320012
"(Timestamp('2010-05-01 00:00:00'), 0.0)",0.67643255
"(Timestamp('2010-06-01 00:00:00'), 0.0)",0.29443386
"(Timestamp('2010-07-01 00:00:00'), 0.0)",0.27879447
"(Timestamp('2010-08-01 00:00:00'), 0.0)",0.3668283
"(Timestamp('2010-09-01 00:00:00'), 0.0)",0.5613651
"(Timestamp('2010-10-01 00:00:00'), 0.0)",0.7278065
"(Timestamp('2010-11-01 00:00:00'), 0.0)",0.7653267
"(Timestamp('2010-12-01 00:00:00'), 0.0)",0.4298387
"(Timestamp('2011-01-01 00:00:00'), 0.0)",0.57446456
"(Timestamp('2011-02-01 00:00:00'), 0.0)",0.4619893
"(Timestamp('2011-03-01 00:00:00'), 0.0)",0.6191279
"(Timestamp('2011-04-01 00:00:00'), 0.0)",0.5108616
"(Timestamp('2011-05-01 00:00:00'), 0.0)",0.31718528
"(Timestamp('2011-06-01 00:00:00'), 0.0)",0.32974505
"(Timestamp('2011-07-01 00:00:00'), 0.0)",0.6436192
"(Timestamp('2011-08-01 00:00:00'), 0.0)",0.7288938
"(Timestamp('2011-09-01 00:00:00'), 0.0)",0.42446098
"(Timestamp('2011-10-01 00:00:00'), 0.0)",0.74659586
"(Timestamp('2011-11-01 00:00:00'), 0.0)",0.6189664
"(Timestamp('2011-12-01 00:00:00'), 0.0)",0.5988263
"(Timestamp('2012-01-01 00:00:00'), 0.0)",0.5151523
"(Timestamp('2012-02-01 00:00:00'), 0.0)",0.48557794
"(Timestamp('2012-03-01 00:00:00'), 0.0)",0.2903415
"(Timestamp('2012-04-01 00:00:00'), 0.0)",0.41929945
"(Timestamp('2012-05-01 00:00:00'), 0.0)",0.5138298
"(Timestamp('2012-06-01 00:00:00'), 0.0)",0.36498803
"(Timestamp('2012-07-01 00:00:00'), 0.0)",0.2306689
"(Timestamp('2012-08-01 00:00:00'), 0.0)",0.32138345
"(Timestamp('2012-09-01 00:00:00'), 0.0)",0.61422586
"(Timestamp('2012-10-01 00:00:00'), 0.0)",0.7932251
"(Timestamp('2012-11-01 00:00:00'), 0.0)",0.7814894
"(Timestamp('2012-12-01 00:00:00'), 0.0)",0.5220221
"(Timestamp('2013-01-01 00:00:00'), 0.0)",0.6055656
"(Timestamp('2013-02-01 00:00:00'), 0.0)",-0.06188607
"(Timestamp('2013-03-01 00:00:00'), 0.0)",0.30577156
"(Timestamp('2013-04-01 00:00:00'), 0.0)",0.37261543
"(Timestamp('2013-05-01 00:00:00'), 0.0)",0.20551702
"(Timestamp('2013-06-01 00:00:00'), 0.0)",0.50776076
"(Timestamp('2013-07-01 00:00:00'), 0.0)",0.27255955
"(Timestamp('2013-08-01 00:00:00'), 0.0)",0.5729696
"(Timestamp('2013-09-01 00:00:00'), 0.0)",0.8537108
"(Timestamp('2013-10-01 00:00:00'), 0.0)",0.52987456
"(Timestamp('2013-11-01 00:00:00'), 0.0)",0.63904715
"(Timestamp('2013-12-01 00:00:00'), 0.0)",0.6687483
"(Timestamp('2014-01-01 00:00:00'), 0.0)",0.7309372
"(Timestamp('2014-02-01 00:00:00'), 0.0)",0.6232699
"(Timestamp('2014-03-01 00:00:00'), 0.0)",0.59844583
"(Timestamp('2014-04-01 00:00:00'), 0.0)",0.5631305
"(Timestamp('2014-05-01 00:00:00'), 0.0)",0.76239604
"(Timestamp('2014-06-01 00:00:00'), 0.0)",0.27084658
"(Timestamp('2014-07-01 00:00:00'), 0.0)",0.188358
"(Timestamp('2014-08-01 00:00:00'), 0.0)",0.62826294
"(Timestamp('2014-09-01 00:00:00'), 0.0)",0.8247191
"(Timestamp('2014-10-01 00:00:00'), 0.0)",0.67978626
"(Timestamp('2014-11-01 00:00:00'), 0.0)",0.44150373
"(Timestamp('2014-12-01 00:00:00'), 0.0)",0.54256654
"(Timestamp('2015-01-01 00:00:00'), 0.0)",0.5552595
"(Timestamp('2015-02-01 00:00:00'), 0.0)",0.5990546
"(Timestamp('2015-03-01 00:00:00'), 0.0)",0.656054
"(Timestamp('2015-04-01 00:00:00'), 0.0)",0.6835248
"(Timestamp('2015-05-01 00:00:00'), 0.0)",0.3173955
"(Timestamp('2015-06-01 00:00:00'), 0.0)",0.4043678
"(Timestamp('2015-07-01 00:00:00'), 0.0)",0.34087178
"(Timestamp('2015-08-01 00:00:00'), 0.0)",0.32811877
"(Timestamp('2015-09-01 00:00:00'), 0.0)",0.488468
"(Timestamp('2015-10-01 00:00:00'), 0.0)",1.0786045
"(Timestamp('2015-11-01 00:00:00'), 0.0)",1.0010713
"(Timestamp('2015-12-01 00:00:00'), 0.0)",0.8704631
"(Timestamp('2016-01-01 00:00:00'), 0.0)",1.2644687
"(Timestamp('2016-02-01 00:00:00'), 0.0)",1.301733
"(Timestamp('2016-03-01 00:00:00'), 0.0)",1.1005596
"(Timestamp('2016-04-01 00:00:00'), 0.0)",0.8216332
"(Timestamp('2016-05-01 00:00:00'), 0.0)",0.77473325
"(Timestamp('2016-06-01 00:00:00'), 0.0)",0.26871073
"(Timestamp('2016-07-01 00:00:00'), 0.0)",0.49826393
